Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-02-18,Blue Valentine,2010,https://boxd.it/DWr1d,4,,"netflix, rabbit, lorena, leo",2019-02-17
2019-02-19,Mirai,2018,https://boxd.it/DZzrT,4.5,,"rabbit, lorena, theo, gabra",2019-02-18
2019-02-19,Cinderela Pop,2019,https://boxd.it/DZQEb,2.5,,"movie theater, press screening, gabriel",2019-02-18
2019-02-20,Happy Death Day 2U,2019,https://boxd.it/E2kUR,4,,"movie theater, press screening",2019-02-19
2019-02-21,Shoplifters,2018,https://boxd.it/E63CT,4.5,,"rabbit, lorena",2019-02-20
2019-02-21,November Criminals,2017,https://boxd.it/E76Xd,2,,online,2019-02-20
2019-02-22,The Breaker Upperers,2018,https://boxd.it/E9d7H,2.5,,"netflix, rabbit, gabra",2019-02-21
2019-02-22,Best Friends Forever,2013,https://boxd.it/E9UhP,3,,"tubi, rabbit, gabra",2019-02-21
2019-02-22,Minutes Past Midnight,2016,https://boxd.it/E9Uoh,2,,"tubi, rabbit, gabra",2019-02-21
2019-02-27,Escape Room,2019,https://boxd.it/Eq7wF,4,,"movie theater, theo",2019-02-26
2019-02-28,The Truth About Lies,2018,https://boxd.it/EsYDj,1,,online,2019-02-27
2019-02-28,Second Act,2018,https://boxd.it/Eu9i9,3.5,,"rabbit, gabra",2019-02-28
2019-03-07,Hereditary,2018,https://boxd.it/ER9uF,5,Yes,"online, dan, gabriel, pedro, piloto, caio leonardo, alexandre",2019-03-07
2019-03-11,Vox Lux,2018,https://boxd.it/F1N2B,2.5,,"online, alexandre",2019-03-09
2019-03-12,Captain Marvel,2019,https://boxd.it/F7Wh3,4,,"movie theater, theo",2019-03-11
2019-03-13,Barbie as The Princess & the Pauper,2004,https://boxd.it/F9KC3,3.5,,"rabbit, filipe",2019-03-12
2019-03-16,The Prodigy,2019,https://boxd.it/FjKFh,2.5,,movie theater,2019-03-15
2019-03-19,Oldboy,2003,https://boxd.it/FtRRJ,5,Yes,"netflix, lorena",2019-03-18
2019-03-20,Us,2019,https://boxd.it/FwhlD,5,,"movie theater, press screening, alexandre",2019-03-19
2019-03-23,Dumplin',2018,https://boxd.it/FF7CR,5,,"netflix, theo",2019-03-22
2019-03-24,Look Away,2018,https://boxd.it/FGueZ,2.5,,"online, luc",2019-03-23
2019-03-24,Dope,2015,https://boxd.it/FIGOf,4,,"rabbit, lorena",2019-03-23
2019-04-02,Iron Man,2008,https://boxd.it/Gb4kp,3.5,Yes,netflix,2019-04-01
2019-04-03,Five Feet Apart,2019,https://boxd.it/GdeHd,3,,"movie theater, fernanda",2019-04-02
2019-04-04,The Incredible Hulk,2008,https://boxd.it/GgaRJ,1.5,,online,2019-04-03
2019-04-09,Shazam!,2019,https://boxd.it/Gv0dz,4.5,,"movie theater, theo",2019-04-08
2019-04-10,Iron Man 2,2010,https://boxd.it/GwSph,2,,netflix,2019-04-09
2019-04-10,Captain America: The First Avenger,2011,https://boxd.it/GxE7P,2.5,,netflix,2019-04-09
2019-04-10,Thor,2011,https://boxd.it/GydU3,4,Yes,netflix,2019-04-09
2019-04-11,After,2019,https://boxd.it/GBuRB,0.5,,"movie theater, press screening",2019-04-10
2019-04-12,The Avengers,2012,https://boxd.it/GCoNl,3,,netflix,2019-04-11
2019-04-13,Persona,2019,https://boxd.it/GEP9r,4,,"netflix, lorena",2019-04-12
2019-04-14,Guava Island,2019,https://boxd.it/GHWeT,3.5,,"amazon prime, chris",2019-04-13
2019-04-16,Iron Man 3,2013,https://boxd.it/GP07r,5,Yes,netflix,2019-04-15
2019-04-16,Thor: The Dark World,2013,https://boxd.it/GPpo3,0.5,,netflix,2019-04-15
2019-04-17,Captain America: The Winter Soldier,2014,https://boxd.it/GRZpF,4,,netflix,2019-04-16
2019-04-18,Guardians of the Galaxy,2014,https://boxd.it/GSXMp,3,Yes,netflix,2019-04-17
2019-04-18,Purl,2018,https://boxd.it/GUy2P,4,,"short film, youtube, theo",2019-04-17
2019-04-22,Avengers: Age of Ultron,2015,https://boxd.it/H6QZp,1,,netflix,2019-04-21
2019-04-22,Ant-Man,2015,https://boxd.it/H7oyn,4,,netflix,2019-04-22
2019-04-24,Captain America: Civil War,2016,https://boxd.it/Hcicl,2.5,,online,2019-04-23
2019-04-24,Doctor Strange,2016,https://boxd.it/HcXe3,2.5,,"rabbit, siena",2019-04-23
2019-04-25,Ant-Man and the Wasp,2018,https://boxd.it/HfQ4r,4.5,,"netflix, rabbit, theo, siena",2019-04-23
2019-04-25,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/HeLKl,4,,"netflix, rabbit",2019-04-24
2019-04-25,Spider-Man: Homecoming,2017,https://boxd.it/Hf32h,2,,rabbit,2019-04-24
2019-04-25,Thor: Ragnarok,2017,https://boxd.it/HflgB,3,,"netflix, rabbit",2019-04-24
2019-04-26,Avengers: Infinity War,2018,https://boxd.it/HimYb,2.5,,"tv, bro",2019-04-24
2019-04-26,Avengers: Endgame,2019,https://boxd.it/HinG3,2.5,,"movie theater, alexandre",2019-04-25
2019-05-07,Woodshock,2017,https://boxd.it/HPFEl,4,,online,2019-05-06
2019-05-07,Patti Cake$,2017,https://boxd.it/HQxFH,4,,online,2019-05-06
2019-05-08,The Pregnancy Pact,2010,https://boxd.it/HTe6T,0.5,,"rabbit, gabra",2019-05-07
2019-05-09,Thriller,2018,https://boxd.it/HUZB7,2,,"netflix, rabbit, gabra",2019-05-08
2019-05-09,Psychos in Love,1987,https://boxd.it/HV9V7,3,,"rabbit, gabra",2019-05-08
2019-05-13,Big Little Lies,2017,https://boxd.it/I6Xu3,4.5,,"youtube, gabra",2019-05-12
2019-05-16,The Handmaiden,2016,https://boxd.it/Iepm1,5,,"netflix, chris",2019-05-15
2019-05-20,Greta,2018,https://boxd.it/IqLHT,4,,"online, chris",2019-05-17
2019-05-20,Charlie's Angels: Full Throttle,2003,https://boxd.it/Isgs3,5,Yes,"tv, chris",2019-05-20
2019-05-22,Fast & Furious 6,2013,https://boxd.it/IwOp1,3.5,,"rabbit, noor, luisa",2019-05-21
2019-05-23,God Help the Girl,2014,https://boxd.it/Iyw4j,4,,"rabbit, allan",2019-05-21
2019-05-23,mid90s,2018,https://boxd.it/IyKf1,4.5,,"press screening, movie theater",2019-05-22
2019-05-24,Furious 7,2015,https://boxd.it/IC6Qz,3,,"rabbit, luisa, noor",2019-05-23
2019-05-28,Rocketman,2019,https://boxd.it/IPWY7,4.5,,"movie theater, press screening",2019-05-27
2019-05-29,The Fate of the Furious,2017,https://boxd.it/ISIDF,4,,"rabbit, noor, luisa",2019-05-28
2019-05-31,D.E.B.S.,2004,https://boxd.it/IYq3B,5,Yes,"noor, luisa, rabbit",2019-05-30
2019-06-05,Ma,2019,https://boxd.it/Je7LV,3.5,,movie theater,2019-06-04
2019-06-06,Aladdin,2019,https://boxd.it/JgUol,3.5,,"movie theater, theo, ciro, tamira",2019-06-05
2019-06-13,Long Shot,2019,https://boxd.it/JBkjV,2,,"movie theater, press screening",2019-06-12
2019-06-14,Booksmart,2019,https://boxd.it/JFmLZ,5,,"movie theater, theo",2019-06-13
2019-06-15,Teen Spirit,2018,https://boxd.it/JIYcf,4,,"movie theater, press screening, theo",2019-06-14
2019-06-28,Annabelle Comes Home,2019,https://boxd.it/KkyZ7,3,,"press screening, movie theater, marcelo",2019-06-26
2019-07-09,Sweet Boy,2016,https://boxd.it/KV7WT,1,,online,2019-07-08
2019-08-09,Scary Stories to Tell in the Dark,2019,https://boxd.it/MuHZ9,3.5,,"movie theater, press screening",2019-08-05
2019-08-08,The Kitchen,2019,https://boxd.it/MsRM1,2.5,,"press screening, movie theater, crol",2019-08-07
2019-08-09,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/MwunF,3.5,,"petcom, amazon prime",2019-08-08
2019-08-14,Once Upon a Time… in Hollywood,2019,https://boxd.it/MN6NN,3,,"press screening, movie theater",2019-08-13
2019-08-17,Anna,2019,https://boxd.it/MWC8F,3,,"movie theater, press screening, joao",2019-08-17
2019-08-25,Lucy,2014,https://boxd.it/NnYTH,5,,tv,2019-08-24
2019-09-03,Bacurau,2019,https://boxd.it/NRIy9,5,,"movie theater, lulinha, fernanda",2019-09-02
2019-09-04,It Chapter Two,2019,https://boxd.it/NTZWV,3,,"movie theater, press screening",2019-09-03
2019-09-17,Midsommar,2019,https://boxd.it/Ozxnx,2.5,,"press screening, movie theater",2019-09-13
2019-09-18,Haunt,2019,https://boxd.it/OBU19,4,,"online, odilio",2019-09-16
2019-09-20,Bacurau,2019,https://boxd.it/OJCkN,5,Yes,"movie theater, date",2019-09-19
2019-09-28,Ad Astra,2019,https://boxd.it/P8ZdF,4,,"movie theater, osvaldo",2019-09-27
2019-10-02,Angst,1983,https://boxd.it/Plut9,1,,"odilio, vic, online",2019-10-01
2019-10-03,Popcorn,1991,https://boxd.it/PnkT1,2.5,,"odilio, online",2019-10-02
2019-10-04,Repulsion,1965,https://boxd.it/PrXO3,4,,"youtube, discord, dan, odilio, maryy",2019-10-03
2019-10-06,Sleepaway Camp,1983,https://boxd.it/Py1kN,4.5,,"youtube, odilio",2019-10-04
2019-10-06,Sleepaway Camp II: Unhappy Campers,1988,https://boxd.it/Py27Z,2,,"youtube, odilio",2019-10-04
2019-10-06,The Slumber Party Massacre,1982,https://boxd.it/PAcWd,2.5,,"youtube, pve, odilio, vic, leh",2019-10-05
2019-10-07,Terror Train,1980,https://boxd.it/PF0xZ,2.5,,"youtube, odilio",2019-10-06
2019-10-08,Inside,2007,https://boxd.it/PI8oH,4.5,,"online, odilio",2019-10-07
2019-10-09,Visiting Hours,1982,https://boxd.it/PM6zh,4,,"youtube, odilio",2019-10-08
2019-10-09,Sole Survivor,1984,https://boxd.it/PMnH3,5,,"allan, online",2019-10-09
2019-10-10,Don't Look Now,1973,https://boxd.it/PPjBr,0.5,,"online, vic, odilio",2019-10-09
2019-10-11,Valentine,2001,https://boxd.it/PSO2t,3,,"online, charlie, odilio",2019-10-10
2019-10-14,High Tension,2003,https://boxd.it/Q1Ot3,3,,"odilio, online",2019-10-11
2019-10-14,Killer Movie,2008,https://boxd.it/Q521N,4,,"youtube, odilio",2019-10-13
2019-10-21,"Alice, Sweet Alice",1976,https://boxd.it/QviDb,3.5,,"youtube, odilio",2019-10-20
2019-10-22,Thirst,2009,https://boxd.it/QzjER,3,,"online, odilio",2019-10-21
2019-10-23,Intruder,1989,https://boxd.it/QCAuP,3.5,,"odilio, online",2019-10-21
2019-10-24,Happy Birthday to Me,1981,https://boxd.it/QEaIl,1.5,,"online, odilio",2019-10-22
2019-10-24,My Bloody Valentine,1981,https://boxd.it/QF4X7,3,,"online, odilio",2019-10-22
2019-10-24,The Leopard Man,1943,https://boxd.it/QFX9V,3.5,,"dailymotion, odilio",2019-10-23
2019-10-24,The Beyond,1981,https://boxd.it/QGlZr,5,,"online, odilio",2019-10-24
2019-10-26,Audition,1999,https://boxd.it/QMoP7,2,,"online, charlie, odilio",2019-10-25
2019-10-26,Braindead,1992,https://boxd.it/QN9rr,4.5,,"odilio, online",2019-10-25
2019-10-29,Zombieland: Double Tap,2019,https://boxd.it/QXbz3,4,,"movie theater, julia, bruno, lina, doraa",2019-10-27
2019-10-29,Psycho,1960,https://boxd.it/QXcaN,4.5,,"online, odilio",2019-10-28
2019-10-29,They Live,1988,https://boxd.it/QYuZV,3.5,,"online, odilio",2019-10-28
2019-10-29,964 Pinocchio,1991,https://boxd.it/QYUXr,1,,"youtube, odilio",2019-10-28
2019-10-29,Big Bad Wolf,2006,https://boxd.it/QZd6B,2.5,,"youtube, odilio",2019-10-29
2019-10-30,A Tale of Two Sisters,2003,https://boxd.it/R2uLR,3.5,,"online, odilio",2019-10-29
2019-10-30,The Blair Witch Project,1999,https://boxd.it/R2vJn,4.5,,"online, charlie, odilio",2019-10-30
2019-11-01,Poltergeist,1982,https://boxd.it/R9ngB,2.5,,"online, charlie, odilio",2019-10-31
2019-11-01,Angel's Egg,1985,https://boxd.it/R9ntP,3,,"youtube, odilio",2019-10-31
2019-11-01,The Exorcist,1973,https://boxd.it/R9MFr,5,,"online, charlie, odilio",2019-10-31
2019-11-02,Trick 'r Treat,2007,https://boxd.it/RbArL,4.5,Yes,"online, odilio, tv, bro",2019-10-31
2019-11-10,Dora and the Lost City of Gold,2019,https://boxd.it/RFlm7,4.5,,"movie theater, press screening",2019-11-08
2019-11-14,Charlie's Angels,2019,https://boxd.it/RW76t,5,,"movie theater, press screening",2019-11-13
2019-11-18,Charlie's Angels,2019,https://boxd.it/S98lP,5,Yes,"movie theater, charmers, chris, gugalo, arthur, marcos",2019-11-16
2019-11-28,Ready or Not,2019,https://boxd.it/SKhTl,3.5,,"tv, petcom",2019-11-26
2019-12-01,Charlie's Angels,2019,https://boxd.it/SWMCz,5,Yes,"theo, movie theater",2019-11-30
2019-12-04,Hustlers,2019,https://boxd.it/Taq1p,4.5,,"movie theater, maby",2019-12-01
2019-12-04,The Farewell,2019,https://boxd.it/TaQjz,4,,"online, charlie, odilio, renan",2019-12-03
2019-12-11,Frozen II,2019,https://boxd.it/TAVwv,4,,"movie theater, press screening, theo",2019-12-06
2019-12-20,Knives Out,2019,https://boxd.it/Uagjn,4.5,,"movie theater, dudu",2019-12-15
2019-12-18,Hustlers,2019,https://boxd.it/U4Hvt,4.5,Yes,"movie theater, cainan",2019-12-17
2019-12-23,Bratz,2007,https://boxd.it/Urrvt,5,,"tv, paula, clara, kevin, mika",2019-12-22
2019-12-26,Parasite,2019,https://boxd.it/UGzEt,5,,"online, lorena",2019-12-25
2019-12-27,Hustlers,2019,https://boxd.it/UMaGr,4.5,Yes,"tv, aunt, bro",2019-12-26
2019-12-28,"She Said, He Said",2019,https://boxd.it/UOANx,2,,"youtube, aunt",2019-12-27
2019-12-29,Open Water,2003,https://boxd.it/UY6I3,1.5,,"amazon prime, tv, aunt",2019-12-28
2020-01-06,Frozen II,2019,https://boxd.it/VRjO9,4.5,Yes,"clara, paula, kevin, movie theater",2020-01-01
2020-01-06,My Mom is a Character: The Film,2013,https://boxd.it/VRkjB,4,,youtube,2020-01-06
2020-01-10,My Mom is a Character 2,2016,https://boxd.it/W7ZDT,2,,"youtube, chris",2020-01-06
2020-01-10,My Mom is a Character 3,2019,https://boxd.it/W7ZUb,2.5,,"movie theater, bea, gus, mayara, fabi",2020-01-06
2020-01-10,Funeral Parade of Roses,1969,https://boxd.it/WaJd7,3.5,,"odilio, charlie, renan, 5252, online",2020-01-09
2020-01-13,Little Women,2019,https://boxd.it/WvkwZ,5,,"movie theater, paula, clara, kevin",2020-01-12
2020-01-17,Five Easy Pieces,1970,https://boxd.it/WScQj,2.5,,"odilio, renan, 5252, online",2020-01-16
2020-01-24,Airplane Mode,2020,https://boxd.it/XwnaN,3,,"netflix, tv, gabra",2020-01-24
2020-01-26,The Devils,1971,https://boxd.it/XDFcr,0.5,,"odilio, charlie, renan, 5252, online",2020-01-24
2020-02-01,Frenzy,1972,https://boxd.it/Yd8k5,3.5,,"online, odilio, charlie, renan, 5252",2020-01-30
2020-02-08,Jojo Rabbit,2019,https://boxd.it/YNMl5,3,,"movie theater, cainan",2020-02-07
2020-02-15,The Wicker Man,1973,https://boxd.it/ZmBex,4.5,,"online, odilio, renan, 5252",2020-02-13
2020-02-20,Countdown,2019,https://boxd.it/ZVxoN,3,,"pascoal, fernanda, movie theater, press screening",2020-02-19
2020-02-25,Chinatown,1974,https://boxd.it/10m9Y7,3,,"renan, 5252, online",2020-02-20
2020-04-10,The Tale of the Princess Kaguya,2013,https://boxd.it/14H5j3,4,,"netflix, theo",2020-02-24
2020-03-03,The Invisible Man,2020,https://boxd.it/10TtQj,4.5,,movie theater,2020-03-02
2020-03-11,"Salò, or the 120 Days of Sodom",1975,https://boxd.it/11uuo5,0.5,,"odilio, renan, 5252, online",2020-03-03
2020-03-06,Eu Sou Mais Eu,2019,https://boxd.it/116tp9,3,,"gabra, youtube",2020-03-05
2020-03-11,Silver Streak,1976,https://boxd.it/11uvnR,2,,"odilio, renan, 5252, online",2020-03-10
2020-03-17,Close Encounters of the Third Kind,1977,https://boxd.it/11Xjl3,2.5,,"5252, online, charlie, odilio",2020-03-15
2020-03-17,The Grudge,2020,https://boxd.it/11XkzZ,0.5,,"gabra, online",2020-03-16
2020-03-20,The Guest,2014,https://boxd.it/12f3xX,4,,"gabra, online",2020-03-17
2020-03-20,Piranha,1978,https://boxd.it/12f2R3,1.5,,"5252, online, jucielio, charlie, odilio",2020-03-19
2020-03-24,The Hunt,2020,https://boxd.it/12E3kf,4,,"gabra, online",2020-03-22
2020-04-10,Emma.,2020,https://boxd.it/14H23L,4,,"online, gabra",2020-03-22
2020-04-10,Unfriended,2014,https://boxd.it/14H1nv,4,Yes,tv,2020-04-01
2020-04-10,Unfriended: Dark Web,2018,https://boxd.it/14H5z1,4,Yes,tv,2020-04-07
2020-04-10,Let It Snow,2019,https://boxd.it/14H5pZ,3.5,,"netflix, theo",2020-04-09
2020-04-13,Scream 3,2000,https://boxd.it/154PMV,3.5,Yes,tv,2020-04-12
2020-04-15,Fantasy Island,2020,https://boxd.it/15oRPx,4,,"online, chris",2020-04-14
2020-04-18,The Ring,2002,https://boxd.it/15J4EH,5,Yes,tv,2020-04-16
2020-04-21,Like a Boss,2020,https://boxd.it/16aXpL,2.5,,"online, gabra",2020-04-20
2020-11-04,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020,https://boxd.it/1rt23b,5,,online,2020-04-21
2020-04-29,When Marnie Was There,2014,https://boxd.it/177bBH,4.5,,"netflix, theo",2020-04-22
2020-05-03,Panic Room,2002,https://boxd.it/17C5fd,4,,tv,2020-04-24
2020-04-26,Suspiria,2018,https://boxd.it/16IICX,1.5,Yes,"hatewatch party, discord",2020-04-25
2020-04-29,The Rhythm Section,2020,https://boxd.it/177d5N,2,,"online, gabra",2020-04-26
2020-05-12,The Half of It,2020,https://boxd.it/18HJv5,4,,,2020-05-02
2020-10-03,D.E.B.S.,2004,https://boxd.it/1nPrHN,5,Yes,"tutu, netflix",2020-07-31
2020-10-03,CSI: Immortality,2015,https://boxd.it/1nPsox,4,,"tv, amazon prime",2020-08-03
2020-10-03,This Is Paris,2020,https://boxd.it/1nPtG3,3.5,,"youtube, pedro, brenx, maryy",2020-09-17
2020-10-03,Nightmare Sisters,1988,https://boxd.it/1nPxAt,2.5,,"youtube, odilio",2020-10-02
2020-10-03,The Loved Ones,2009,https://boxd.it/1nQET5,3.5,,"amazon prime, odilio",2020-10-02
2020-10-06,Session 9,2001,https://boxd.it/1ocAsN,4.5,,"odilio, netflix, caracal",2020-10-05
2020-10-07,Dolls,1987,https://boxd.it/1ogva3,2.5,,"odilio, caracal",2020-10-05
2020-10-07,Videodrome,1983,https://boxd.it/1oiZPz,5,,"caracal, darkflix, odilio",2020-10-06
2020-10-08,Society,1989,https://boxd.it/1ooLz5,3,,"odilio, caracal, youtube",2020-10-06
2020-10-08,In the Mouth of Madness,1994,https://boxd.it/1oqsAn,4,,"odilio, vic, caracal",2020-10-07
2020-10-09,The Lie,2018,https://boxd.it/1ovgPl,1.5,,amazon prime,2020-10-08
2020-10-10,Black Box,2020,https://boxd.it/1oyRLL,2,,amazon prime,2020-10-09
2020-10-11,Someone's Watching Me!,1978,https://boxd.it/1oIXSD,3.5,,"caracal, pve, odilio",2020-10-10
2020-10-11,The Fog,1980,https://boxd.it/1oJy6h,4,,"caracal, pve, odilio",2020-10-10
2020-10-12,The Babysitter: Killer Queen,2020,https://boxd.it/1oNCPj,3,,netflix,2020-10-11
2020-10-15,All Cheerleaders Die,2013,https://boxd.it/1p7lYt,4,,"caracal, odilio",2020-10-13
2020-10-15,Wrong Turn,2003,https://boxd.it/1p9nOp,3,,"caracal, odilio",2020-10-13
2020-10-16,What Keeps You Alive,2018,https://boxd.it/1pfp1L,3,,"netflix, caracal, odilio",2020-10-14
2020-10-16,Host,2020,https://boxd.it/1pfrd5,3.5,,"odilio, caracal",2020-10-14
2020-10-16,The Ring,2002,https://boxd.it/1pgGUP,5,Yes,"online, dudu, discord",2020-10-15
2020-10-16,The Room,2019,https://boxd.it/1pgIvn,4,,"amazon prime, gabra",2020-10-16
2020-10-17,Carnival of Souls,1962,https://boxd.it/1pkVJF,3,,"caracal, odilio",2020-10-16
2020-10-17,Christine,1983,https://boxd.it/1pl2vF,4.5,,"netflix, caracal, odilio",2020-10-16
2020-10-18,Excision,2012,https://boxd.it/1psRvP,4.5,,"tubi, caracal, odilio",2020-10-17
2020-10-19,The Void,2016,https://boxd.it/1pBhRN,3,,"odilio, tubi, caracal",2020-10-17
2020-10-20,The Hole,2009,https://boxd.it/1pFdp9,2.5,,"theo, caracal",2020-10-18
2020-10-20,Tigers Are Not Afraid,2017,https://boxd.it/1pGHBV,4,,"caracal, online, odilio",2020-10-19
2020-10-22,12 Hour Shift,2020,https://boxd.it/1pS7Dv,3.5,,"gabra, caracal, online",2020-10-19
2020-10-21,Lisa,1990,https://boxd.it/1pMW9J,3.5,,"caracal, amazon prime, theo",2020-10-20
2020-10-22,Blair Witch,2016,https://boxd.it/1pSB1B,2,,"online, caracal, odilio",2020-10-20
2020-10-22,Cabin Fever,2002,https://boxd.it/1pTjtp,2.5,,"odilio, caracal, online",2020-10-20
2020-10-22,Cabin Fever,2016,https://boxd.it/1pU24f,1,,"online, caracal, odilio",2020-10-20
2020-10-22,Gretel & Hansel,2020,https://boxd.it/1pSwq7,3,,"caracal, online, theo",2020-10-21
2020-10-22,Paranormal Activity,2007,https://boxd.it/1pWiST,3,Yes,"caracal, online, gabra",2020-10-22
2020-10-23,Candyman,1992,https://boxd.it/1q0Epd,5,,"online, caracal, theo",2020-10-22
2020-10-24,Paranormal Activity 2,2010,https://boxd.it/1q4QIp,3.5,Yes,"globoplay, gabra",2020-10-23
2020-10-24,Paranormal Activity 3,2011,https://boxd.it/1q4Snt,4,Yes,"globoplay, gabra, movie theater",2020-10-23
2020-10-24,Let's Scare Jessica to Death,1971,https://boxd.it/1q68vP,4,,"odilio, caracal, online",2020-10-23
2020-10-24,"Butcher, Baker, Nightmare Maker",1981,https://boxd.it/1q8Zd9,4.5,,"online, caracal, odilio",2020-10-23
2020-10-25,Hellraiser,1987,https://boxd.it/1qhQ4P,3.5,,"tubi, odilio, caracal",2020-10-24
2020-10-26,An American Werewolf in London,1981,https://boxd.it/1qpQ1x,4,,"odilio, charlie, caracal, online",2020-10-25
2020-10-28,Await Further Instructions,2018,https://boxd.it/1qAQnl,2,,"netflix, caracal, odilio",2020-10-26
2020-10-28,Eyes Without a Face,1960,https://boxd.it/1qCOm5,2,,"online, caracal, odilio",2020-10-26
2020-10-28,The Faculty,1998,https://boxd.it/1qCQox,5,,"cbs all access, caracal, odilio",2020-10-27
2020-10-29,Paranormal Activity 4,2012,https://boxd.it/1qJs7r,1,Yes,"globoplay, gabra, movie theater",2020-10-28
2020-10-29,Paranormal Activity: Tokyo Night,2010,https://boxd.it/1qLgGD,1,,"amazon prime, gabra",2020-10-28
2020-10-30,Paranormal Activity: The Marked Ones,2014,https://boxd.it/1qOCuv,4.5,,"netflix, gabra",2020-10-29
2020-10-30,Paranormal Activity: The Ghost Dimension,2015,https://boxd.it/1qPJBb,2,,"netflix, gabra",2020-10-29
2020-10-30,Black Moon,1975,https://boxd.it/1qPTZn,0.5,,"odilio, online",2020-10-29
2020-10-31,The Craft: Legacy,2020,https://boxd.it/1qUJf5,2,,"gabra, online",2020-10-30
2020-10-31,Creep,2014,https://boxd.it/1qWDUl,2.5,,"netflix, caracal, odilio",2020-10-30
2020-11-01,"It's the Great Pumpkin, Charlie Brown",1966,https://boxd.it/1r5CbR,4,,"caracal, dailymotion, pve, odilio",2020-10-31
2020-11-01,Cursed Films,2020,https://boxd.it/1r5LS1,3.5,,"pve, odilio, caracal, online",2020-10-31
2020-11-01,Ma,2019,https://boxd.it/1r98oJ,3.5,Yes,"netflix, caracal, cine irmas, bae, milena, pve, maryy, brenx, edno, reny, leh",2020-11-01
2020-11-03,Spree,2020,https://boxd.it/1rlMEB,4,,online,2020-11-02
2020-11-03,Query,2020,https://boxd.it/1roA93,3.5,,amazon prime,2020-11-02
2020-11-04,Useless Humans,2020,https://boxd.it/1rt8f3,1.5,,online,2020-11-03
2020-11-06,The Curse of La Llorona,2019,https://boxd.it/1rBPU5,0.5,,"online, gabra, vinicius",2020-11-04
2020-11-06,Bad Hair,2020,https://boxd.it/1rEp0h,4,,online,2020-11-05
2020-11-07,Follow Me,2020,https://boxd.it/1rJQ7f,2,,online,2020-11-06
2020-11-08,Relic,2020,https://boxd.it/1rOLzD,3,,online,2020-11-07
2020-11-08,The Rental,2020,https://boxd.it/1rPQ6D,2,,online,2020-11-07
2020-11-08,House of Wax,2005,https://boxd.it/1rScnv,4,Yes,"netflix, cine irmas, caracal, bae, leh, pve, edno, brenx, maryy, lore, odilio, vic, milena",2020-11-08
2020-11-10,The Matrix,1999,https://boxd.it/1s4qiD,5,,"netflix, vinicius, vic",2020-11-09
2020-11-11,The Matrix Reloaded,2003,https://boxd.it/1s9Ckh,3,,"netflix, vic, vinicius",2020-11-10
2020-11-12,The Matrix Revolutions,2003,https://boxd.it/1sfwJR,1,,"netflix, vinicius, vic",2020-11-11
2020-11-13,After We Collided,2020,https://boxd.it/1sj9jz,0.5,,"gabra, online",2020-11-12
2020-11-15,The New Mutants,2020,https://boxd.it/1swjb7,1.5,,"online, vinicius, vic, lorena",2020-11-14
2020-11-15,"Simão, o Fantasma Trapalhão",1998,https://boxd.it/1sziov,2,Yes,"youtube, caracal, pve, odilio, chanel, maryy, marcelo, brenx, vic, bae, lorena, mina, alex, milena, arthur, edno",2020-11-15
2020-11-16,45 Days Away from You,2018,https://boxd.it/1sFUmz,1.5,,"telecineplay, vinicius",2020-11-15
2020-11-17,De Perto Ela Não é Normal,2020,https://boxd.it/1sJxqL,0.5,,"telecineplay, gabra",2020-11-16
2020-11-17,Spontaneous,2020,https://boxd.it/1sLBQx,4.5,,"online, vinicius, gabra",2020-11-16
2020-11-18,Cow Belles,2006,https://boxd.it/1sS4UF,3.5,,"disney+, theo",2020-11-17
2020-11-18,Herbie Fully Loaded,2005,https://boxd.it/1sS32d,3,,"disney+, gabra, vinicius",2020-11-18
2020-11-19,Garfield,2004,https://boxd.it/1sVYlx,1.5,Yes,"disney+, gabra, vinicius",2020-11-18
2020-11-20,Buffy the Vampire Slayer,1992,https://boxd.it/1sYOnp,2.5,,tv,2020-11-19
2020-11-20,Secret Society of Second Born Royals,2020,https://boxd.it/1t1ETh,2,,"disney+, theo, gabra",2020-11-19
2020-11-21,The Burning,1981,https://boxd.it/1t5vp1,3,,dvd,2020-11-20
2020-11-21,That Darn Cat,1997,https://boxd.it/1t7ndP,3,,"disney+, theo",2020-11-20
2020-11-22,White: Melody of Death,2011,https://boxd.it/1tgwT9,4,,"cine irmas, bae, odilio, brenx, milena, pve, vic, edno, mina, caracal, online",2020-11-21
2020-11-23,Read It and Weep,2006,https://boxd.it/1tl8SV,2.5,,"disney+, theo",2020-11-22
2020-11-27,Folklore: The Long Pond Studio Sessions,2020,https://boxd.it/1tKXbj,4,,"gabra, lorena, disney+",2020-11-25
2020-11-30,The Devil Wears Prada,2006,https://boxd.it/1u7aER,3,,"caracal, online, vinicius, vic, bae, pve, lorena, brenx, milena",2020-11-29
2020-12-06,Freaky,2020,https://boxd.it/1uObjB,4.5,,"arthur, caracal, chris, online",2020-12-05
2020-12-10,The Princess Switch: Switched Again,2020,https://boxd.it/1vg0it,2,,"gabra, netflix",2020-12-09
2020-12-11,Get a Clue,2002,https://boxd.it/1vmKoz,2.5,,"disney+, theo",2020-12-10
